High;Low;Open;Close;Volume;Adj Close
2,599590063;2,500242949;2,599590063;2,500242949;2415;1,448941946
2,632705927;2,549916029;2,632705927;2,549916029;16910;1,477728963
2,649264097;2,616147995;2,616147995;2,649264097;230705;1,53530252
2,649264097;2,649264097;2,649264097;2,649264097;0;1,53530252
2,516801119;2,483685017;2,516801119;2,483685017;19326;1,43934679
2,450568914;2,450568914;2,450568914;2,450568914;39860;1,420155525
2,318105936;2,218758106;2,318105936;2,218758106;3623;1,285816669
2,152527094;2,152527094;2,152527094;2,152527094;53146;1,24743402
2,086294889;2,069736958;2,086294889;2,069736958;24157;1,1994555
2,069736958;1,904157996;2,069736958;1,920716047;18118;1,113094926
1,95383203;1,904157996;1,904157996;1,95383203;50731;1,132286549
1,986948013;1,986948013;1,986948013;1,986948013;64017;1,151477933
2,119410992;2,020064116;2,020064116;2,119410992;259694;1,228242397
2,152527094;2,086294889;2,119410992;2,152527094;143738;1,24743402
2,152527094;2,152527094;2,152527094;2,152527094;3623;1,24743402
2,318105936;2,235316038;2,235316038;2,318105936;16910;1,34339118
2,516801119;2,400895119;2,400895119;2,516801119;51938;1,458538651
2,500242949;2,318105936;2,500242949;2,318105936;35028;1,34339118
2,235316038;2,152527094;2,235316038;2,152527094;2415;1,24743402
2,152527094;2,086294889;2,152527094;2,086294889;129243;1,209051251
2,086294889;2,086294889;2,086294889;2,086294889;0;1,209051251
2,119410992;2,020064116;2,020064116;2,020064116;426382;1,170669198
2,069736958;2,020064116;2,020064116;2,069736958;3623;1,1994555
2,020064116;2,020064116;2,020064116;2,020064116;8455;1,170669198
2,069736958;2,069736958;2,069736958;2,069736958;1207;1,1994555
